00:54:11.442 [ - ] Se fracciono la particion Base: 6892 Limite: 6908  	 ->Dinamicas.go:71
00:54:11.442 [ - ] Se asigno el proceso PID: < 89 > a la particion Base: 6892 Limite 6908 	 ->Dinamicas.go:82
00:54:11.442 [ i ] Particiones: [{0 16 true 0} {16 32 true 1} {32 48 true 2} {48 60 true 3} {60 188 true 4} {188 204 true 5} {204 212 true 54} {212 220 true 76} {220 228 true 77} {228 236 true 78} {236 252 true 83} {252 260 true 84} {260 324 true 8} {324 452 true 9} {452 484 true 10} {484 500 true 11} {500 596 true 12} {596 608 true 13} {608 672 true 14} {672 928 true 15} {928 1024 true 16} {1024 1040 true 17} {1040 1052 true 18} {1052 1180 true 19} {1180 1188 true 20} {1188 1196 true 21} {1196 1260 true 22} {1260 1324 true 23} {1324 1388 true 24} {1388 1516 true 25} {1516 1532 true 26} {1532 1540 true 27} {1540 1588 true 28} {1588 1652 true 29} {1652 1780 true 30} {1780 1812 true 31} {1812 1828 true 32} {1828 1844 true 33} {1844 1856 true 34} {1856 1864 true 35} {1864 1872 true 36} {1872 2192 true 37} {2192 2320 true 38} {2320 2576 true 39} {2576 2832 true 40} {2832 2928 true 41} {2928 2940 true 42} {2940 3004 true 43} {3004 3260 true 44} {3260 3356 true 45} {3356 3372 true 46} {3372 3380 true 47} {3380 3428 true 48} {3428 3556 true 49} {3556 3588 true 50} {3588 3604 true 51} {3604 3732 true 52} {3732 3988 true 53} {3988 3996 true 55} {3996 4060 true 56} {4060 4124 true 57} {4124 4188 true 58} {4188 4316 true 59} {4316 4572 true 60} {4572 4668 true 61} {4668 4680 true 62} {4680 4688 true 63} {4688 4752 true 64} {4752 4880 true 65} {4880 4976 true 66} {4976 4992 true 67} {4992 5004 true 68} {5004 5132 true 69} {5132 5140 true 70} {5140 5148 true 71} {5148 5468 true 72} {5468 5596 true 73} {5596 5852 true 74} {5852 6108 true 75} {6108 6172 true 79} {6172 6428 true 80} {6428 6492 true 81} {6492 6620 true 82} {6620 6668 true 85} {6668 6732 true 86} {6732 6860 true 87} {6860 6892 true 88} {6892 6908 true 89} {6908 8192 false 0}] 	 ->Dinamicas.go:83
00:54:11.442 [ i ] Contexto creado para el hilo - (PID:TID): (89, 0): {6892 16 0 0 0 0 0 0 0 0 0} 	 ->createProcess.go:86
00:54:11.442 [ i ] ## Proceso Creado - PID: < 89 > - Tamaño: < 16 > 	 ->createProcess.go:89
00:54:11.492 [ - ] Request recibida de: 127.0.0.1:48942 	 ->getContext.go:22
00:54:11.492 [ - ] Contexto a buscar - (PID:TID) - (0,0) 	 ->getContext.go:28
00:54:11.492 [ - ] Contexto hayado: {0 16 3 6 1 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:11.492 [ i ] Contexto Solicitado - (PID:TID) - (0,0) 	 ->getContext.go:60
00:54:11.543 [ - ] # Request recibida de: 127.0.0.1:48942 	 ->saveContext.go:21
00:54:11.543 [ - ] Contexto guardado exitosamente: {0 16 3 6 1 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:11.543 [ i ] ## Contexto Actualizado - (PID:TID) - (0:0) 	 ->saveContext.go:70
00:54:11.593 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getContext.go:22
00:54:11.593 [ - ] Contexto a buscar - (PID:TID) - (15,0) 	 ->getContext.go:28
00:54:11.593 [ - ] Contexto hayado: {672 256 0 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:11.593 [ i ] Contexto Solicitado - (PID:TID) - (15,0) 	 ->getContext.go:60
00:54:11.644 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getInstruction.go:22
00:54:11.644 [ i ] ## Obtener instrucción - (PID:TID) - (15:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:11.694 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getInstruction.go:22
00:54:11.694 [ i ] ## Obtener instrucción - (PID:TID) - (15:0) - Instrucción: SET AX 64 	 ->getInstruction.go:48
00:54:11.744 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getInstruction.go:22
00:54:11.744 [ i ] ## Obtener instrucción - (PID:TID) - (15:0) - Instrucción: WRITE_MEM DX AX 	 ->getInstruction.go:48
00:54:11.795 [ - ] Request recibida de: 127.0.0.1:48946 	 ->writeMemory.go:22
00:54:11.795 [ i ] ## Escritura - (PID:TID) - (0:15) - Dir.Física: 672 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:11.845 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getInstruction.go:22
00:54:11.845 [ i ] ## Obtener instrucción - (PID:TID) - (15:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:11.895 [ - ] Request recibida de: 127.0.0.1:48946 	 ->readMemory.go:22
00:54:11.895 [ i ] ## Lectura - (PID:TID) - (0:15) - Dir.Física: 672 - Tamaño:  	 ->readMemory.go:31
00:54:11.946 [ - ] Request recibida de: 127.0.0.1:48946 	 ->getInstruction.go:22
00:54:11.946 [ i ] ## Obtener instrucción - (PID:TID) - (15:0) - Instrucción: LOG BX 	 ->getInstruction.go:48
00:54:11.996 [ - ] # Request recibida de: 127.0.0.1:48946 	 ->saveContext.go:21
00:54:11.996 [ - ] Contexto guardado exitosamente: {672 256 5 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:11.996 [ i ] ## Contexto Actualizado - (PID:TID) - (15:0) 	 ->saveContext.go:70
00:54:12.047 [ - ] Request recibida de: 127.0.0.1:48958 	 ->getContext.go:22
00:54:12.047 [ - ] Contexto a buscar - (PID:TID) - (22,0) 	 ->getContext.go:28
00:54:12.047 [ - ] Contexto hayado: {1196 64 3 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:12.047 [ i ] Contexto Solicitado - (PID:TID) - (22,0) 	 ->getContext.go:60
00:54:12.097 [ - ] Request recibida de: 127.0.0.1:48958 	 ->getInstruction.go:22
00:54:12.097 [ i ] ## Obtener instrucción - (PID:TID) - (22:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:12.148 [ - ] Request recibida de: 127.0.0.1:48958 	 ->readMemory.go:22
00:54:12.148 [ i ] ## Lectura - (PID:TID) - (0:22) - Dir.Física: 1196 - Tamaño:  	 ->readMemory.go:31
00:54:12.198 [ - ] Request recibida de: 127.0.0.1:48958 	 ->getInstruction.go:22
00:54:12.198 [ i ] ## Obtener instrucción - (PID:TID) - (22:0) - Instrucción: LOG BX 	 ->getInstruction.go:48
00:54:12.248 [ - ] Request recibida de: 127.0.0.1:48958 	 ->getInstruction.go:22
00:54:12.248 [ i ] ## Obtener instrucción - (PID:TID) - (22:0) - Instrucción: JNZ AX 0 	 ->getInstruction.go:48
00:54:12.299 [ - ] Request recibida de: 127.0.0.1:48958 	 ->getInstruction.go:22
00:54:12.299 [ i ] ## Obtener instrucción - (PID:TID) - (22:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:12.350 [ - ] # Request recibida de: 127.0.0.1:48958 	 ->saveContext.go:21
00:54:12.350 [ - ] Contexto guardado exitosamente: {1196 64 1 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:12.350 [ i ] ## Contexto Actualizado - (PID:TID) - (22:0) 	 ->saveContext.go:70
00:54:12.400 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getContext.go:22
00:54:12.400 [ - ] Contexto a buscar - (PID:TID) - (37,0) 	 ->getContext.go:28
00:54:12.400 [ - ] Contexto hayado: {1872 320 4 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:12.400 [ i ] Contexto Solicitado - (PID:TID) - (37,0) 	 ->getContext.go:60
00:54:12.451 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getInstruction.go:22
00:54:12.451 [ i ] ## Obtener instrucción - (PID:TID) - (37:0) - Instrucción: LOG BX 	 ->getInstruction.go:48
00:54:12.501 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getInstruction.go:22
00:54:12.501 [ i ] ## Obtener instrucción - (PID:TID) - (37:0) - Instrucción: JNZ AX 0 	 ->getInstruction.go:48
00:54:12.552 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getInstruction.go:22
00:54:12.552 [ i ] ## Obtener instrucción - (PID:TID) - (37:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:12.602 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getInstruction.go:22
00:54:12.602 [ i ] ## Obtener instrucción - (PID:TID) - (37:0) - Instrucción: SET AX 64 	 ->getInstruction.go:48
00:54:12.652 [ - ] Request recibida de: 127.0.0.1:48970 	 ->getInstruction.go:22
00:54:12.652 [ i ] ## Obtener instrucción - (PID:TID) - (37:0) - Instrucción: WRITE_MEM DX AX 	 ->getInstruction.go:48
00:54:12.703 [ - ] Request recibida de: 127.0.0.1:48970 	 ->writeMemory.go:22
00:54:12.703 [ i ] ## Escritura - (PID:TID) - (0:37) - Dir.Física: 1872 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:12.753 [ - ] # Request recibida de: 127.0.0.1:48970 	 ->saveContext.go:21
00:54:12.753 [ - ] Contexto guardado exitosamente: {1872 320 3 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:12.753 [ i ] ## Contexto Actualizado - (PID:TID) - (37:0) 	 ->saveContext.go:70
00:54:12.804 [ - ] Request recibida de: 127.0.0.1:48972 	 ->getContext.go:22
00:54:12.804 [ - ] Contexto a buscar - (PID:TID) - (38,0) 	 ->getContext.go:28
00:54:12.804 [ - ] Contexto hayado: {2192 128 3 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:12.804 [ i ] Contexto Solicitado - (PID:TID) - (38,0) 	 ->getContext.go:60
00:54:12.854 [ - ] Request recibida de: 127.0.0.1:48972 	 ->getInstruction.go:22
00:54:12.854 [ i ] ## Obtener instrucción - (PID:TID) - (38:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:12.905 [ - ] Request recibida de: 127.0.0.1:48972 	 ->readMemory.go:22
00:54:12.905 [ i ] ## Lectura - (PID:TID) - (0:38) - Dir.Física: 2192 - Tamaño:  	 ->readMemory.go:31
00:54:12.955 [ - ] Request recibida de: 127.0.0.1:48972 	 ->getInstruction.go:22
00:54:12.955 [ i ] ## Obtener instrucción - (PID:TID) - (38:0) - Instrucción: LOG BX 	 ->getInstruction.go:48
00:54:13.005 [ - ] Request recibida de: 127.0.0.1:48972 	 ->getInstruction.go:22
00:54:13.005 [ i ] ## Obtener instrucción - (PID:TID) - (38:0) - Instrucción: JNZ AX 0 	 ->getInstruction.go:48
00:54:13.056 [ - ] Request recibida de: 127.0.0.1:48972 	 ->getInstruction.go:22
00:54:13.056 [ i ] ## Obtener instrucción - (PID:TID) - (38:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:13.106 [ - ] # Request recibida de: 127.0.0.1:48972 	 ->saveContext.go:21
00:54:13.106 [ - ] Contexto guardado exitosamente: {2192 128 1 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:13.106 [ i ] ## Contexto Actualizado - (PID:TID) - (38:0) 	 ->saveContext.go:70
00:54:13.157 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getContext.go:22
00:54:13.157 [ - ] Contexto a buscar - (PID:TID) - (52,0) 	 ->getContext.go:28
00:54:13.157 [ - ] Contexto hayado: {3604 128 5 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:13.157 [ i ] Contexto Solicitado - (PID:TID) - (52,0) 	 ->getContext.go:60
00:54:13.207 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getInstruction.go:22
00:54:13.207 [ i ] ## Obtener instrucción - (PID:TID) - (52:0) - Instrucción: JNZ AX 0 	 ->getInstruction.go:48
00:54:13.258 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getInstruction.go:22
00:54:13.258 [ i ] ## Obtener instrucción - (PID:TID) - (52:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:13.308 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getInstruction.go:22
00:54:13.308 [ i ] ## Obtener instrucción - (PID:TID) - (52:0) - Instrucción: SET AX 64 	 ->getInstruction.go:48
00:54:13.358 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getInstruction.go:22
00:54:13.358 [ i ] ## Obtener instrucción - (PID:TID) - (52:0) - Instrucción: WRITE_MEM DX AX 	 ->getInstruction.go:48
00:54:13.409 [ - ] Request recibida de: 127.0.0.1:48974 	 ->writeMemory.go:22
00:54:13.409 [ i ] ## Escritura - (PID:TID) - (0:52) - Dir.Física: 3604 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:13.459 [ - ] Request recibida de: 127.0.0.1:48974 	 ->getInstruction.go:22
00:54:13.459 [ i ] ## Obtener instrucción - (PID:TID) - (52:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:13.509 [ - ] Request recibida de: 127.0.0.1:48974 	 ->readMemory.go:22
00:54:13.509 [ i ] ## Lectura - (PID:TID) - (0:52) - Dir.Física: 3604 - Tamaño:  	 ->readMemory.go:31
00:54:13.560 [ - ] # Request recibida de: 127.0.0.1:48974 	 ->saveContext.go:21
00:54:13.560 [ - ] Contexto guardado exitosamente: {3604 128 4 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:13.560 [ i ] ## Contexto Actualizado - (PID:TID) - (52:0) 	 ->saveContext.go:70
00:54:13.611 [ - ] Request recibida de: 127.0.0.1:48978 	 ->getContext.go:22
00:54:13.611 [ - ] Contexto a buscar - (PID:TID) - (4,0) 	 ->getContext.go:28
00:54:13.611 [ - ] Contexto hayado: {60 128 14 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:13.611 [ i ] Contexto Solicitado - (PID:TID) - (4,0) 	 ->getContext.go:60
00:54:13.661 [ - ] Request recibida de: 127.0.0.1:48978 	 ->getInstruction.go:22
00:54:13.661 [ i ] ## Obtener instrucción - (PID:TID) - (4:0) - Instrucción: IO 300000 	 ->getInstruction.go:48
00:54:13.712 [ - ] # Request recibida de: 127.0.0.1:48978 	 ->saveContext.go:21
00:54:13.712 [ - ] Contexto guardado exitosamente: {60 128 15 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:13.712 [ i ] ## Contexto Actualizado - (PID:TID) - (4:0) 	 ->saveContext.go:70
00:54:13.762 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getContext.go:22
00:54:13.762 [ - ] Contexto a buscar - (PID:TID) - (16,0) 	 ->getContext.go:28
00:54:13.762 [ - ] Contexto hayado: {928 96 16 89 0 16 0 4 0 0 0} 	 ->getContext.go:48
00:54:13.762 [ i ] Contexto Solicitado - (PID:TID) - (16,0) 	 ->getContext.go:60
00:54:13.813 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getInstruction.go:22
00:54:13.813 [ i ] ## Obtener instrucción - (PID:TID) - (16:0) - Instrucción: SUM CX EX 	 ->getInstruction.go:48
00:54:13.863 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getInstruction.go:22
00:54:13.863 [ i ] ## Obtener instrucción - (PID:TID) - (16:0) - Instrucción: SET AX 32 	 ->getInstruction.go:48
00:54:13.913 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getInstruction.go:22
00:54:13.914 [ i ] ## Obtener instrucción - (PID:TID) - (16:0) - Instrucción: WRITE_MEM CX AX 	 ->getInstruction.go:48
00:54:13.964 [ - ] Request recibida de: 127.0.0.1:48992 	 ->writeMemory.go:22
00:54:13.964 [ i ] ## Escritura - (PID:TID) - (0:16) - Dir.Física: 948 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:14.014 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getInstruction.go:22
00:54:14.014 [ i ] ## Obtener instrucción - (PID:TID) - (16:0) - Instrucción: SUM CX EX 	 ->getInstruction.go:48
00:54:14.065 [ - ] Request recibida de: 127.0.0.1:48992 	 ->getInstruction.go:22
00:54:14.065 [ i ] ## Obtener instrucción - (PID:TID) - (16:0) - Instrucción: SET AX 73 	 ->getInstruction.go:48
00:54:14.115 [ - ] # Request recibida de: 127.0.0.1:48992 	 ->saveContext.go:21
00:54:14.115 [ - ] Contexto guardado exitosamente: {928 96 21 73 0 24 0 4 0 0 0} 	 ->saveContext.go:59
00:54:14.115 [ i ] ## Contexto Actualizado - (PID:TID) - (16:0) 	 ->saveContext.go:70
00:54:14.166 [ - ] Request recibida de: 127.0.0.1:33766 	 ->getContext.go:22
00:54:14.166 [ - ] Contexto a buscar - (PID:TID) - (8,0) 	 ->getContext.go:28
00:54:14.166 [ - ] Contexto hayado: {260 64 6 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:14.166 [ i ] Contexto Solicitado - (PID:TID) - (8,0) 	 ->getContext.go:60
00:54:14.216 [ - ] Request recibida de: 127.0.0.1:33766 	 ->getInstruction.go:22
00:54:14.216 [ i ] ## Obtener instrucción - (PID:TID) - (8:0) - Instrucción: PROCESS_EXIT 	 ->getInstruction.go:48
00:54:14.267 [ - ] ********Entra a finish process handler 	 ->finishProcess.go:12
00:54:14.267 [ - ] Request de finishProcess recibida de: 127.0.0.1:33770 	 ->finishProcess.go:19
00:54:14.267 [ - ] Particiones: [{0 16 true 0} {16 32 true 1} {32 48 true 2} {48 60 true 3} {60 188 true 4} {188 204 true 5} {204 212 true 54} {212 220 true 76} {220 228 true 77} {228 236 true 78} {236 252 true 83} {252 260 true 84} {260 324 true 8} {324 452 true 9} {452 484 true 10} {484 500 true 11} {500 596 true 12} {596 608 true 13} {608 672 true 14} {672 928 true 15} {928 1024 true 16} {1024 1040 true 17} {1040 1052 true 18} {1052 1180 true 19} {1180 1188 true 20} {1188 1196 true 21} {1196 1260 true 22} {1260 1324 true 23} {1324 1388 true 24} {1388 1516 true 25} {1516 1532 true 26} {1532 1540 true 27} {1540 1588 true 28} {1588 1652 true 29} {1652 1780 true 30} {1780 1812 true 31} {1812 1828 true 32} {1828 1844 true 33} {1844 1856 true 34} {1856 1864 true 35} {1864 1872 true 36} {1872 2192 true 37} {2192 2320 true 38} {2320 2576 true 39} {2576 2832 true 40} {2832 2928 true 41} {2928 2940 true 42} {2940 3004 true 43} {3004 3260 true 44} {3260 3356 true 45} {3356 3372 true 46} {3372 3380 true 47} {3380 3428 true 48} {3428 3556 true 49} {3556 3588 true 50} {3588 3604 true 51} {3604 3732 true 52} {3732 3988 true 53} {3988 3996 true 55} {3996 4060 true 56} {4060 4124 true 57} {4124 4188 true 58} {4188 4316 true 59} {4316 4572 true 60} {4572 4668 true 61} {4668 4680 true 62} {4680 4688 true 63} {4688 4752 true 64} {4752 4880 true 65} {4880 4976 true 66} {4976 4992 true 67} {4992 5004 true 68} {5004 5132 true 69} {5132 5140 true 70} {5140 5148 true 71} {5148 5468 true 72} {5468 5596 true 73} {5596 5852 true 74} {5852 6108 true 75} {6108 6172 true 79} {6172 6428 true 80} {6428 6492 true 81} {6492 6620 true 82} {6620 6668 true 85} {6668 6732 true 86} {6732 6860 true 87} {6860 6892 true 88} {6892 6908 true 89} {6908 8192 false 0}] 	 ->Dinamicas.go:143
00:54:14.267 [ - ] Proceso (< 8 >) liberado 	 ->Dinamicas.go:180
00:54:14.267 [ i ] Particiones actuales: [{0 16 true 0} {16 32 true 1} {32 48 true 2} {48 60 true 3} {60 188 true 4} {188 204 true 5} {204 212 true 54} {212 220 true 76} {220 228 true 77} {228 236 true 78} {236 252 true 83} {252 260 true 84} {260 324 false -1} {324 452 true 9} {452 484 true 10} {484 500 true 11} {500 596 true 12} {596 608 true 13} {608 672 true 14} {672 928 true 15} {928 1024 true 16} {1024 1040 true 17} {1040 1052 true 18} {1052 1180 true 19} {1180 1188 true 20} {1188 1196 true 21} {1196 1260 true 22} {1260 1324 true 23} {1324 1388 true 24} {1388 1516 true 25} {1516 1532 true 26} {1532 1540 true 27} {1540 1588 true 28} {1588 1652 true 29} {1652 1780 true 30} {1780 1812 true 31} {1812 1828 true 32} {1828 1844 true 33} {1844 1856 true 34} {1856 1864 true 35} {1864 1872 true 36} {1872 2192 true 37} {2192 2320 true 38} {2320 2576 true 39} {2576 2832 true 40} {2832 2928 true 41} {2928 2940 true 42} {2940 3004 true 43} {3004 3260 true 44} {3260 3356 true 45} {3356 3372 true 46} {3372 3380 true 47} {3380 3428 true 48} {3428 3556 true 49} {3556 3588 true 50} {3588 3604 true 51} {3604 3732 true 52} {3732 3988 true 53} {3988 3996 true 55} {3996 4060 true 56} {4060 4124 true 57} {4124 4188 true 58} {4188 4316 true 59} {4316 4572 true 60} {4572 4668 true 61} {4668 4680 true 62} {4680 4688 true 63} {4688 4752 true 64} {4752 4880 true 65} {4880 4976 true 66} {4976 4992 true 67} {4992 5004 true 68} {5004 5132 true 69} {5132 5140 true 70} {5140 5148 true 71} {5148 5468 true 72} {5468 5596 true 73} {5596 5852 true 74} {5852 6108 true 75} {6108 6172 true 79} {6172 6428 true 80} {6428 6492 true 81} {6492 6620 true 82} {6620 6668 true 85} {6668 6732 true 86} {6732 6860 true 87} {6860 6892 true 88} {6892 6908 true 89} {6908 8192 false 0}] 	 ->Dinamicas.go:181
00:54:14.267 [ i ] ## Proceso Destruido - PID: 8 	 ->finishProcess.go:41
00:54:14.267 [ - ] ******* FIN de Finish process handler 	 ->finishProcess.go:48
00:54:14.267 [ - ] # Request recibida de: 127.0.0.1:33766 	 ->saveContext.go:21
00:54:14.267 [ - ] Contexto guardado exitosamente: {260 64 7 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:14.267 [ i ] ## Contexto Actualizado - (PID:TID) - (8:0) 	 ->saveContext.go:70
00:54:14.318 [ - ] Request recibida de: 127.0.0.1:33782 	 ->getContext.go:22
00:54:14.318 [ - ] Contexto a buscar - (PID:TID) - (54,0) 	 ->getContext.go:28
00:54:14.318 [ - ] Contexto hayado: {204 8 5 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:14.318 [ i ] Contexto Solicitado - (PID:TID) - (54,0) 	 ->getContext.go:60
00:54:14.369 [ - ] Request recibida de: 127.0.0.1:33782 	 ->getInstruction.go:22
00:54:14.369 [ i ] ## Obtener instrucción - (PID:TID) - (54:0) - Instrucción: IO 12000 	 ->getInstruction.go:48
00:54:14.420 [ - ] # Request recibida de: 127.0.0.1:33782 	 ->saveContext.go:21
00:54:14.420 [ - ] Contexto guardado exitosamente: {204 8 6 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:14.420 [ i ] ## Contexto Actualizado - (PID:TID) - (54:0) 	 ->saveContext.go:70
00:54:14.470 [ - ] Request recibida de: 127.0.0.1:33794 	 ->getContext.go:22
00:54:14.470 [ - ] Contexto a buscar - (PID:TID) - (55,0) 	 ->getContext.go:28
00:54:14.470 [ - ] Contexto hayado: {3988 8 5 64 64 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:14.470 [ i ] Contexto Solicitado - (PID:TID) - (55,0) 	 ->getContext.go:60
00:54:14.520 [ - ] Request recibida de: 127.0.0.1:33794 	 ->getInstruction.go:22
00:54:14.520 [ i ] ## Obtener instrucción - (PID:TID) - (55:0) - Instrucción: IO 12000 	 ->getInstruction.go:48
00:54:14.571 [ - ] # Request recibida de: 127.0.0.1:33794 	 ->saveContext.go:21
00:54:14.571 [ - ] Contexto guardado exitosamente: {3988 8 6 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:14.571 [ i ] ## Contexto Actualizado - (PID:TID) - (55:0) 	 ->saveContext.go:70
00:54:14.622 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getContext.go:22
00:54:14.622 [ - ] Contexto a buscar - (PID:TID) - (70,0) 	 ->getContext.go:28
00:54:14.622 [ - ] Contexto hayado: {5132 8 0 0 0 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:14.622 [ i ] Contexto Solicitado - (PID:TID) - (70,0) 	 ->getContext.go:60
00:54:14.672 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getInstruction.go:22
00:54:14.672 [ i ] ## Obtener instrucción - (PID:TID) - (70:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:14.722 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getInstruction.go:22
00:54:14.722 [ i ] ## Obtener instrucción - (PID:TID) - (70:0) - Instrucción: SET AX 64 	 ->getInstruction.go:48
00:54:14.773 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getInstruction.go:22
00:54:14.773 [ i ] ## Obtener instrucción - (PID:TID) - (70:0) - Instrucción: WRITE_MEM DX AX 	 ->getInstruction.go:48
00:54:14.823 [ - ] Request recibida de: 127.0.0.1:33800 	 ->writeMemory.go:22
00:54:14.823 [ i ] ## Escritura - (PID:TID) - (0:70) - Dir.Física: 5132 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:14.873 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getInstruction.go:22
00:54:14.873 [ i ] ## Obtener instrucción - (PID:TID) - (70:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:14.924 [ - ] Request recibida de: 127.0.0.1:33800 	 ->readMemory.go:22
00:54:14.924 [ i ] ## Lectura - (PID:TID) - (0:70) - Dir.Física: 5132 - Tamaño:  	 ->readMemory.go:31
00:54:14.974 [ - ] Request recibida de: 127.0.0.1:33800 	 ->getInstruction.go:22
00:54:14.974 [ i ] ## Obtener instrucción - (PID:TID) - (70:0) - Instrucción: LOG BX 	 ->getInstruction.go:48
00:54:15.025 [ - ] # Request recibida de: 127.0.0.1:33800 	 ->saveContext.go:21
00:54:15.025 [ - ] Contexto guardado exitosamente: {5132 8 5 64 64 0 0 0 0 0 0} 	 ->saveContext.go:59
00:54:15.025 [ i ] ## Contexto Actualizado - (PID:TID) - (70:0) 	 ->saveContext.go:70
00:54:15.076 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getContext.go:22
00:54:15.076 [ - ] Contexto a buscar - (PID:TID) - (71,0) 	 ->getContext.go:28
00:54:15.076 [ - ] Contexto hayado: {5140 8 0 0 0 0 0 0 0 0 0} 	 ->getContext.go:48
00:54:15.076 [ i ] Contexto Solicitado - (PID:TID) - (71,0) 	 ->getContext.go:60
00:54:15.126 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getInstruction.go:22
00:54:15.126 [ i ] ## Obtener instrucción - (PID:TID) - (71:0) - Instrucción: SET DX 0 	 ->getInstruction.go:48
00:54:15.177 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getInstruction.go:22
00:54:15.177 [ i ] ## Obtener instrucción - (PID:TID) - (71:0) - Instrucción: SET AX 64 	 ->getInstruction.go:48
00:54:15.227 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getInstruction.go:22
00:54:15.227 [ i ] ## Obtener instrucción - (PID:TID) - (71:0) - Instrucción: WRITE_MEM DX AX 	 ->getInstruction.go:48
00:54:15.277 [ - ] Request recibida de: 127.0.0.1:33804 	 ->writeMemory.go:22
00:54:15.277 [ i ] ## Escritura - (PID:TID) - (0:71) - Dir.Física: 5140 - Tamaño: 4 bytes 	 ->writeMemory.go:30
00:54:15.328 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getInstruction.go:22
00:54:15.328 [ i ] ## Obtener instrucción - (PID:TID) - (71:0) - Instrucción: READ_MEM BX DX 	 ->getInstruction.go:48
00:54:15.378 [ - ] Request recibida de: 127.0.0.1:33804 	 ->readMemory.go:22
00:54:15.378 [ i ] ## Lectura - (PID:TID) - (0:71) - Dir.Física: 5140 - Tamaño:  	 ->readMemory.go:31
00:54:15.428 [ - ] Request recibida de: 127.0.0.1:33804 	 ->getInstruction.go:22
